<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,1,0.21812855897895025
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,10,0.28315883621823534
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,20,0.3382499306689674
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,40,0.39129198822941536
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,60,0.39641739337843895
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,80,0.406059381073238
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,100,0.39371851030469274
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,120,0.3757687857898882
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,140,0.39074439995103777
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,160,0.44341013668922985
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,180,0.45945601026410415
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,200,0.45945601026410415
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,1,0.2952137119908204
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,10,0.3183049658953273
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,20,0.3434391159408877
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,40,0.44100540091400076
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,60,0.47460000463986884
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,80,0.45375115306345193
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,100,0.4568247042307012
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,120,0.4557874354561101
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,140,0.4369898950641275
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,160,0.42235165988943746
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,180,0.43605022062871074
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,200,0.43728787038976946
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,1,0.2752245441955494
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,10,0.46970877344812106
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,20,0.48093983828051906
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,40,0.47338717113351364
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,60,0.47310095998969137
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,80,0.49767902779950973
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,100,0.503282612348711
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,120,0.49159715786221814
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,140,0.5057306908116513
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,160,0.4936970475484827
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,180,0.5008752416289541
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,200,0.5145344308267554
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,1,0.3142947730772715
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,10,0.42038782633873273
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,20,0.4608788093550673
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,40,0.460757405665518
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,60,0.46522164385091497
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,80,0.4812692874086494
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,100,0.5020057616263335
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,120,0.5083435080066055
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,140,0.4950036169522812
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,160,0.4695747155432255
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,180,0.46595431499754675
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,200,0.4703331696435272
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,1,0.40229965848293653
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,10,0.42280914711394924
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,20,0.4651079286955762
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,40,0.45855695764598575
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,60,0.4565387448372271
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,80,0.4462422040107343
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,100,0.451479053762753
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,120,0.4495609835926997
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,140,0.4575498996167586
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,160,0.46879181083236293
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,180,0.47376246858093685
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,200,0.4729474692409231
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,1,0.3388223222560572
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,10,0.297783727502603
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,20,0.37263534741495463
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,40,0.376518956627984
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,60,0.3969219862246962
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,80,0.4271572946578105
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,100,0.43265415487543224
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,120,0.4245973367152822
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,140,0.40384908053265695
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,160,0.42516136239761704
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,180,0.4228063770232445
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,200,0.4184776594663565
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,1,0.2865575478052096
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,10,0.36488850137391676
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,20,0.4304058916926255
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,40,0.49337483714120695
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,60,0.4948642869765627
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,80,0.51571519993163
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,100,0.5211732585226561
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,120,0.514395243310906
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,140,0.5354213585701335
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,160,0.5372195086752468
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,180,0.5394151013690416
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,200,0.5557085484796328
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,1,0.37585711679154327
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,10,0.39900779588944013
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,20,0.4411285122315705
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,40,0.48596954834330514
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,60,0.5125831209503993
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,80,0.4966029531660477
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,100,0.5013897869682453
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,120,0.47593593018021024
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,140,0.45427163198247533
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,160,0.4550498769859952
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,180,0.45600554447819786
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,200,0.4391234500905182
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,1,0.39029323864168863
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,10,0.4261602741974878
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,20,0.4943108694655708
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,40,0.49783789046345567
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,60,0.5220787360838897
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,80,0.5183034129911607
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,100,0.4737588123391399
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,120,0.44207418663128834
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,140,0.42802465560682684
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,160,0.42370671139566757
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,180,0.4108243122479645
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,200,0.40619275286162315
<class 'keras.src.layers.rnn.lstm.LSTM'>,128,1,0.4133880884362191
<class 'keras.src.layers.rnn.lstm.LSTM'>,128,10,0.4307398407966597
<class 'keras.src.layers.rnn.lstm.LSTM'>,128,20,0.46821285140562247
<class 'keras.src.layers.rnn.lstm.LSTM'>,128,40,0.48438469193534356
<class 'keras.src.layers.rnn.lstm.LSTM'>,128,60,0.5116024008385056
<class 'keras.src.layers.rnn.lstm.LSTM'>,128,80,0.4923099294602747
<class 'keras.src.layers.rnn.lstm.LSTM'>,128,100,0.49892694259107
<class 'keras.src.layers.rnn.lstm.LSTM'>,128,120,0.48976467500656107
<class 'keras.src.layers.rnn.lstm.LSTM'>,128,140,0.4659613650702024
<class 'keras.src.layers.rnn.lstm.LSTM'>,128,160,0.45320624345823524
<class 'keras.src.layers.rnn.lstm.LSTM'>,128,180,0.4527047602896285
<class 'keras.src.layers.rnn.lstm.LSTM'>,128,200,0.45968284904323176
<class 'keras.src.layers.rnn.gru.GRU'>,8,1,0.28310230167983763
<class 'keras.src.layers.rnn.gru.GRU'>,8,10,0.38123731237117914
<class 'keras.src.layers.rnn.gru.GRU'>,8,20,0.4448239037260546
<class 'keras.src.layers.rnn.gru.GRU'>,8,40,0.47534476912887147
<class 'keras.src.layers.rnn.gru.GRU'>,8,60,0.5082720048533156
<class 'keras.src.layers.rnn.gru.GRU'>,8,80,0.5075917790534554
<class 'keras.src.layers.rnn.gru.GRU'>,8,100,0.4951403476948103
<class 'keras.src.layers.rnn.gru.GRU'>,8,120,0.5076284997480871
<class 'keras.src.layers.rnn.gru.GRU'>,8,140,0.4956537795359348
<class 'keras.src.layers.rnn.gru.GRU'>,8,160,0.4735951178508704
<class 'keras.src.layers.rnn.gru.GRU'>,8,180,0.47416174529034033
<class 'keras.src.layers.rnn.gru.GRU'>,8,200,0.4741469521811944
<class 'keras.src.layers.rnn.gru.GRU'>,16,1,0.38627334417251546
<class 'keras.src.layers.rnn.gru.GRU'>,16,10,0.43636974704282316
<class 'keras.src.layers.rnn.gru.GRU'>,16,20,0.4433865156973752
<class 'keras.src.layers.rnn.gru.GRU'>,16,40,0.4687449427463809
<class 'keras.src.layers.rnn.gru.GRU'>,16,60,0.4700673615418891
<class 'keras.src.layers.rnn.gru.GRU'>,16,80,0.46409447313061764
<class 'keras.src.layers.rnn.gru.GRU'>,16,100,0.4619730914673602
<class 'keras.src.layers.rnn.gru.GRU'>,16,120,0.4560070467931461
<class 'keras.src.layers.rnn.gru.GRU'>,16,140,0.4795390687412571
<class 'keras.src.layers.rnn.gru.GRU'>,16,160,0.4650518038540717
<class 'keras.src.layers.rnn.gru.GRU'>,16,180,0.4550672032739838
<class 'keras.src.layers.rnn.gru.GRU'>,16,200,0.45638210731573486
<class 'keras.src.layers.rnn.gru.GRU'>,32,1,0.36519647125227334
<class 'keras.src.layers.rnn.gru.GRU'>,32,10,0.42612668963094363
<class 'keras.src.layers.rnn.gru.GRU'>,32,20,0.44850672706401057
<class 'keras.src.layers.rnn.gru.GRU'>,32,40,0.40486972520624376
<class 'keras.src.layers.rnn.gru.GRU'>,32,60,0.41389366991776627
<class 'keras.src.layers.rnn.gru.GRU'>,32,80,0.45916389982779826
<class 'keras.src.layers.rnn.gru.GRU'>,32,100,0.48830736479753595
<class 'keras.src.layers.rnn.gru.GRU'>,32,120,0.5143116497300356
<class 'keras.src.layers.rnn.gru.GRU'>,32,140,0.5041802016920802
<class 'keras.src.layers.rnn.gru.GRU'>,32,160,0.5140296377146216
<class 'keras.src.layers.rnn.gru.GRU'>,32,180,0.5059753412294009
<class 'keras.src.layers.rnn.gru.GRU'>,32,200,0.5207947414815614
<class 'keras.src.layers.rnn.gru.GRU'>,64,1,0.3879463521739494
<class 'keras.src.layers.rnn.gru.GRU'>,64,10,0.3948318773816886
<class 'keras.src.layers.rnn.gru.GRU'>,64,20,0.4341458269196096
<class 'keras.src.layers.rnn.gru.GRU'>,64,40,0.4820359870855973
<class 'keras.src.layers.rnn.gru.GRU'>,64,60,0.4872267256302474
<class 'keras.src.layers.rnn.gru.GRU'>,64,80,0.4897171101990379
<class 'keras.src.layers.rnn.gru.GRU'>,64,100,0.4696908114385252
<class 'keras.src.layers.rnn.gru.GRU'>,64,120,0.4671978488409858
<class 'keras.src.layers.rnn.gru.GRU'>,64,140,0.4734851358511644
<class 'keras.src.layers.rnn.gru.GRU'>,64,160,0.46207687894434885
<class 'keras.src.layers.rnn.gru.GRU'>,64,180,0.46382882477361814
<class 'keras.src.layers.rnn.gru.GRU'>,64,200,0.4517468480430302
<class 'keras.src.layers.rnn.gru.GRU'>,128,1,0.36865220468258214
<class 'keras.src.layers.rnn.gru.GRU'>,128,10,0.39380057401386626
<class 'keras.src.layers.rnn.gru.GRU'>,128,20,0.4454449409531711
<class 'keras.src.layers.rnn.gru.GRU'>,128,40,0.4829819676246539
<class 'keras.src.layers.rnn.gru.GRU'>,128,60,0.47917876324575415
<class 'keras.src.layers.rnn.gru.GRU'>,128,80,0.48566296904226935
<class 'keras.src.layers.rnn.gru.GRU'>,128,100,0.4850875896222928
<class 'keras.src.layers.rnn.gru.GRU'>,128,120,0.503097005011823
<class 'keras.src.layers.rnn.gru.GRU'>,128,140,0.4916901009711223
<class 'keras.src.layers.rnn.gru.GRU'>,128,160,0.49248086912056277
<class 'keras.src.layers.rnn.gru.GRU'>,128,180,0.48685669056286196
<class 'keras.src.layers.rnn.gru.GRU'>,128,200,0.4813383276587375
