<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,10,3.2005527019500732,12.57114315032959,-18.686885833740234
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,20,1.9030368328094482,5.291040420532227,-7.2859697341918945
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,30,1.4336717128753662,3.249962568283081,-4.089563846588135
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,40,1.1567213535308838,2.32973313331604,-2.6484501361846924
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,50,0.9930927157402039,1.8237545490264893,-1.8560683727264404
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,60,0.8850423097610474,1.500733733177185,-1.350205659866333
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,70,0.8030049800872803,1.2686948776245117,-0.9868240356445312
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,80,0.7491735816001892,1.1162359714508057,-0.7480676174163818
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,90,0.7019448280334473,0.9952636957168579,-0.5586205720901489
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,100,0.6706981658935547,0.9040722846984863,-0.41581130027770996
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,110,0.6493178009986877,0.8332988619804382,-0.3049774169921875
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,120,0.6339772939682007,0.7824739217758179,-0.22538363933563232
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,130,0.621462345123291,0.7352453470230103,-0.1514219045639038
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,140,0.6138107180595398,0.7061403393745422,-0.1058424711227417
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,150,0.6079760789871216,0.6832200884819031,-0.06994843482971191
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,160,0.6080846786499023,0.6704527139663696,-0.04995429515838623
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,170,0.6074029803276062,0.6578250527381897,-0.03017890453338623
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,180,0.6080226302146912,0.6501680016517639,-0.018187642097473145
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,190,0.6088370084762573,0.6442420482635498,-0.008907437324523926
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,8,200,0.6116273999214172,0.64313805103302,-0.0071784257888793945
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,10,2.2963075637817383,7.078158855438232,-10.084663391113281
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,20,1.4147790670394897,3.160917282104492,-3.95011568069458
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,30,1.1954151391983032,2.353895425796509,-2.686289072036743
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,40,1.0591869354248047,1.89181649684906,-1.962656021118164
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,50,0.9504284858703613,1.5713443756103516,-1.460784673690796
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,60,0.8736416697502136,1.3405177593231201,-1.0993013381958008
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,70,0.8270129561424255,1.1856504678726196,-0.8567733764648438
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,80,0.7867611646652222,1.068532943725586,-0.6733628511428833
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,90,0.7634451985359192,0.9961336255073547,-0.5599828958511353
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,100,0.7479217648506165,0.9522486329078674,-0.49125730991363525
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,110,0.737611711025238,0.9234558343887329,-0.4461667537689209
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,120,0.7311655282974243,0.9051412343978882,-0.4174853563308716
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,130,0.7279711365699768,0.893528938293457,-0.39930009841918945
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,140,0.7314420938491821,0.8993372321128845,-0.40839600563049316
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,150,0.7334389090538025,0.9029318690299988,-0.41402530670166016
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,160,0.7375244498252869,0.9054741859436035,-0.4180067777633667
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,170,0.741987407207489,0.9108012318611145,-0.4263491630554199
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,180,0.746566653251648,0.9192479252815247,-0.4395768642425537
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,190,0.7524394392967224,0.9279422760009766,-0.45319271087646484
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,16,200,0.7557010650634766,0.9292266368865967,-0.4552038908004761
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,10,1.64481782913208,3.917294502258301,-5.1346306800842285
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,20,1.2180575132369995,2.3853321075439453,-2.7355198860168457
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,30,1.0498815774917603,1.812857747077942,-1.839003562927246
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,40,0.9410260915756226,1.486012578010559,-1.3271517753601074
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,50,0.8646584153175354,1.2537760734558105,-0.9634606838226318
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,60,0.8090327382087708,1.104439377784729,-0.7295938730239868
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,70,0.7705864310264587,0.9992517828941345,-0.5648659467697144
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,80,0.7449827790260315,0.9343608021736145,-0.46324431896209717
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,90,0.7334264516830444,0.9126976728439331,-0.42931902408599854
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,100,0.7227798104286194,0.8922562003135681,-0.3973069190979004
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,110,0.7182974815368652,0.8811722993850708,-0.3799489736557007
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,120,0.7152074575424194,0.8717744946479797,-0.3652317523956299
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,130,0.713779866695404,0.8693655729293823,-0.36145925521850586
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,140,0.7148400545120239,0.8751150965690613,-0.3704632520675659
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,150,0.7114925384521484,0.8628838062286377,-0.35130858421325684
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,160,0.7115380764007568,0.8637590408325195,-0.3526792526245117
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,170,0.7124451994895935,0.8634693026542664,-0.35222554206848145
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,180,0.7108263969421387,0.8596142530441284,-0.34618842601776123
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,190,0.7106457352638245,0.8630717396736145,-0.3516029119491577
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,32,200,0.7132375836372375,0.8720155954360962,-0.36560940742492676
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,10,1.3265926837921143,2.7265918254852295,-3.2699456214904785
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,20,1.112172245979309,1.9811944961547852,-2.1026253700256348
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,30,0.9793855547904968,1.5241889953613281,-1.3869376182556152
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,40,0.871581494808197,1.2193158864974976,-0.9094946384429932
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,50,0.7963985800743103,1.0298506021499634,-0.6127848625183105
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,60,0.7440927624702454,0.9219490885734558,-0.4438070058822632
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,70,0.7215523719787598,0.8697940111160278,-0.36213016510009766
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,80,0.7088889479637146,0.8366695642471313,-0.31025612354278564
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,90,0.7062222361564636,0.8258680105209351,-0.29334044456481934
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,100,0.7073109745979309,0.8185163736343384,-0.28182756900787354
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,110,0.7092020511627197,0.8202551603317261,-0.2845505475997925
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,120,0.7115738391876221,0.8299757242202759,-0.29977333545684814
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,130,0.710481584072113,0.8311569094657898,-0.3016231060028076
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,140,0.7120396494865417,0.841614305973053,-0.31799983978271484
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,150,0.7155241370201111,0.856417179107666,-0.3411816358566284
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,160,0.7142387628555298,0.8627631664276123,-0.3511197566986084
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,170,0.7175545692443848,0.8728267550468445,-0.36687958240509033
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,180,0.7224391102790833,0.8943286538124084,-0.4005523920059204
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,190,0.7281297445297241,0.9131085276603699,-0.4299623966217041
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,64,200,0.7363879084587097,0.9336932301521301,-0.4621988534927368
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,10,1.1579023599624634,2.120920181274414,-2.321441173553467
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,20,0.9678227305412292,1.4982773065567017,-1.3463587760925293
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,30,0.8604512214660645,1.1888118982315063,-0.8617242574691772
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,40,0.792360782623291,1.0053634643554688,-0.574437141418457
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,50,0.7604895234107971,0.9102135896682739,-0.4254288673400879
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,60,0.7472993731498718,0.8658833503723145,-0.35600602626800537
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,70,0.7480631470680237,0.8516730070114136,-0.3337520360946655
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,80,0.7556797862052917,0.8786768317222595,-0.376041054725647
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,90,0.7430039644241333,0.8402140140533447,-0.31580686569213867
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,100,0.7444790005683899,0.8575257658958435,-0.34291768074035645
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,110,0.7443273067474365,0.8607140779495239,-0.3479107618331909
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,120,0.7457187175750732,0.8665785193443298,-0.3570946455001831
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,130,0.7490588426589966,0.8911975026130676,-0.3956488370895386
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,140,0.7505046129226685,0.9027209877967834,-0.4136950969696045
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,150,0.745962917804718,0.8989784717559814,-0.40783417224884033
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,160,0.7484104633331299,0.9156674146652222,-0.43396973609924316
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,170,0.74704909324646,0.9137610197067261,-0.4309842586517334
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,180,0.7560534477233887,0.9455320239067078,-0.4807387590408325
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,190,0.7523941397666931,0.9381022453308105,-0.4691035747528076
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,128,200,0.764826238155365,0.972732424736023,-0.5233356952667236
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,10,1.1235008239746094,2.111919641494751,-2.3073458671569824
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,20,0.9011281728744507,1.3655881881713867,-1.1385626792907715
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,30,0.7700008749961853,1.0210541486740112,-0.5990093946456909
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,40,0.7184726595878601,0.8737121820449829,-0.368266224861145
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,50,0.7042487263679504,0.8181825280189514,-0.2813047170639038
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,60,0.7013241648674011,0.7909994721412659,-0.23873496055603027
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,70,0.7755459547042847,1.0566703081130981,-0.6547856330871582
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,80,0.7028374075889587,0.8413623571395874,-0.31760525703430176
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,90,0.7055040001869202,0.8395567536354065,-0.3147776126861572
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,100,0.7291776537895203,0.9143912196159363,-0.4319711923599243
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,110,0.7476813793182373,0.9931585192680359,-0.5553237199783325
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,120,0.7550256848335266,0.9955796599388123,-0.5591152906417847
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,130,0.7450029253959656,0.9879343509674072,-0.547142505645752
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,140,0.7542617321014404,1.013923168182373,-0.5878419876098633
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,150,0.761001467704773,1.0340023040771484,-0.6192865371704102
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,160,0.7514110803604126,1.0167360305786133,-0.5922470092773438
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,170,0.758772075176239,1.0279029607772827,-0.6097348928451538
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,180,0.7432308793067932,0.9888822436332703,-0.5486268997192383
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,190,0.7633893489837646,1.034675121307373,-0.6203403472900391
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,256,200,0.756476640701294,0.9973815679550171,-0.5619370937347412
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,10,1.0048528909683228,1.6151474714279175,-1.5293817520141602
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,20,0.8007853031158447,1.084944248199463,-0.6990636587142944
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,30,0.7412168383598328,0.9080817699432373,-0.4220902919769287
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,40,0.7285860180854797,0.8633235096931458,-0.3519972562789917
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,50,0.735034704208374,0.8918229341506958,-0.39662837982177734
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,60,0.7123317718505859,0.8120227456092834,-0.2716583013534546
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,70,0.7161871790885925,0.827526867389679,-0.29593825340270996
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,80,0.7208631634712219,0.8643486499786377,-0.3536025285720825
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,90,0.7002092599868774,0.7891232371330261,-0.23579680919647217
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,100,0.7150764465332031,0.8081834316253662,-0.26564574241638184
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,110,0.7848421335220337,1.0568054914474487,-0.6549973487854004
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,120,0.6901499032974243,0.7915114164352417,-0.23953676223754883
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,130,0.7028981447219849,0.8267598152160645,-0.2947371006011963
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,140,0.7443038821220398,0.9335281252861023,-0.46194028854370117
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,150,0.7076532244682312,0.8510429859161377,-0.3327653408050537
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,160,0.7556367516517639,0.9422234296798706,-0.47555744647979736
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,170,0.7474077939987183,0.934442937374115,-0.4633728265762329
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,180,0.7333175539970398,0.8602643013000488,-0.34720635414123535
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,190,0.7479248046875,0.9139382243156433,-0.4312617778778076
<class 'keras.src.layers.rnn.simple_rnn.SimpleRNN'>,512,200,0.7809125781059265,0.9548868536949158,-0.49538886547088623
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,10,3.6886680126190186,16.5224552154541,-24.874788284301758
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,20,2.040576457977295,6.48512077331543,-9.155943870544434
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,30,1.7045607566833496,5.03988790512085,-6.892654895782471
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,40,1.5191446542739868,4.049705982208252,-5.3419928550720215
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,50,1.3655890226364136,3.284379720687866,-4.143462657928467
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,60,1.2312583923339844,2.7008185386657715,-3.229583740234375
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,70,1.1181895732879639,2.2853128910064697,-2.5788862705230713
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,80,1.0214649438858032,1.9646226167678833,-2.0766730308532715
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,90,0.951079785823822,1.7198957204818726,-1.6934216022491455
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,100,0.9042624235153198,1.5233433246612549,-1.385613203048706
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,110,0.865595817565918,1.363925576210022,-1.1359589099884033
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,120,0.830812394618988,1.249275803565979,-0.9564131498336792
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,130,0.8012346029281616,1.1718664169311523,-0.8351869583129883
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,140,0.7836996912956238,1.125643014907837,-0.7627993822097778
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,150,0.7730275988578796,1.0902138948440552,-0.7073161602020264
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,160,0.7662362456321716,1.0621874332427979,-0.6634255647659302
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,170,0.7646430134773254,1.0424280166625977,-0.632481575012207
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,180,0.7669022083282471,1.0362120866775513,-0.6227473020553589
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,190,0.7710489630699158,1.0389703512191772,-0.6270667314529419
<class 'keras.src.layers.rnn.lstm.LSTM'>,8,200,0.7751714587211609,1.0497243404388428,-0.643907904624939
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,10,3.177950620651245,13.417461395263672,-20.012250900268555
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,20,1.9851746559143066,6.593175888061523,-9.325161933898926
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,30,1.6367628574371338,4.671450138092041,-6.315667152404785
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,40,1.411856770515442,3.5123984813690186,-4.500548839569092
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,50,1.2444379329681396,2.7107815742492676,-3.2451863288879395
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,60,1.1149789094924927,2.194894552230835,-2.4372875690460205
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,70,1.0277302265167236,1.8678261041641235,-1.925086259841919
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,80,0.9691077470779419,1.6640292406082153,-1.6059324741363525
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,90,0.9287618398666382,1.519594430923462,-1.37974214553833
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,100,0.89835524559021,1.4120289087295532,-1.2112903594970703
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,110,0.8724008798599243,1.3317389488220215,-1.0855534076690674
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,120,0.8590633869171143,1.275862693786621,-0.9980491399765015
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,130,0.8480533361434937,1.2345924377441406,-0.9334183931350708
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,140,0.841340959072113,1.2099192142486572,-0.8947790861129761
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,150,0.8380206823348999,1.1977733373641968,-0.8757582902908325
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,160,0.8353183269500732,1.1908233165740967,-0.8648742437362671
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,170,0.8327816128730774,1.188285231590271,-0.8608994483947754
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,180,0.8365638256072998,1.1963486671447754,-0.8735270500183105
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,190,0.8435753583908081,1.2068977355957031,-0.8900473117828369
<class 'keras.src.layers.rnn.lstm.LSTM'>,16,200,0.8530639410018921,1.224210500717163,-0.917159914970398
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,10,2.132205009460449,6.549823760986328,-9.257270812988281
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,20,1.5665360689163208,3.821380138397217,-4.9844255447387695
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,30,1.2788771390914917,2.595348596572876,-3.0644140243530273
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,40,1.0636457204818726,1.8016005754470825,-1.8213746547698975
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,50,0.9191945791244507,1.3685247898101807,-1.1431612968444824
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,60,0.8335122466087341,1.1384789943695068,-0.7829011678695679
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,70,0.7804445028305054,1.0069048404693604,-0.5768510103225708
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,80,0.755435049533844,0.937224805355072,-0.4677293300628662
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,90,0.7439174652099609,0.9013853073120117,-0.41160333156585693
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,100,0.7373196482658386,0.8865702748298645,-0.3884025812149048
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,110,0.7378668785095215,0.8832275867462158,-0.38316774368286133
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,120,0.7409133315086365,0.8830658197402954,-0.3829144239425659
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,130,0.7444846034049988,0.8918612599372864,-0.3966883420944214
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,140,0.7472849488258362,0.9030515551567078,-0.41421282291412354
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,150,0.7610032558441162,0.9292275309562683,-0.4552053213119507
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,160,0.772127091884613,0.9568516612052917,-0.49846577644348145
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,170,0.7811617851257324,0.9860656261444092,-0.5442159175872803
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,180,0.7857744097709656,1.012061595916748,-0.5849267244338989
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,190,0.7936655282974243,1.0430797338485718,-0.6335023641586304
<class 'keras.src.layers.rnn.lstm.LSTM'>,32,200,0.7965018153190613,1.0692670345306396,-0.6745126247406006
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,10,1.942851185798645,5.664895057678223,-7.871438980102539
<class 'keras.src.layers.rnn.lstm.LSTM'>,64,20,1.3818376064300537,3.0102782249450684,-3.7142090797424316
